sentence	label	encoded_label
to clarify it's nothing sexual, i don't engage in that sort of behavior, and i still feel unhappy over negative attention- but i enjoy that feeling of unhappiness.	distorted	1
s: ever since i can remember, i have had people telling me to sit down and stop fidgeting.	distorted	1
i have no reason to be this neurotic because there isn't a diagnosable mental illness i can have and i cant think back to any past trauma that might have caused it but its driving me crazy and i feel like this has to stop now because its so frivolous and ridiculous.	distorted	1
he's a great guy who never got angry at me or furious because of my ocd (afraid of germs), he was supporting and even changed his behavior in public to avoid me having a panic attack.	distorted	1
i stopped eating and no one even came to check on me.	distorted	1
i nag and nitpick over every little thing and he feels horrible because there isn't anything he can do about it.	distorted	1
i am just constantly afraid of failing and just never feel like i am good enough.	distorted	1
whenever i have to leave my house i start to feel sick.	distorted	1
it feels like i am constantly on the verge of a complete panic attack.	distorted	1
"he is sometimes inappropriate with his flirting, and when i talk with some of the girls he knows, he asks me ""what we talked about,"" and now i'm paranoid that he's hiding things from me."	distorted	1
i'll think a shadow is a moving bug, and once i thought i saw smoke in the dining room, but nothing was cooking or on fire.	distorted	1
i can't speak my mind, i feel i can't ask for anything because i'm bothering people.	distorted	1
she obviously get's angry and disappointed with me because i don't want to eat.	distorted	1
i'm not diagnosed with anything, my mom says depression is a phase every teenage girl goes through and that it will just past me.	distorted	1
faking is impossible because i don't understand what or how to do it since i don't understand what is appropriate.	distorted	1
every single time something happens now, he will cut himself, snort pills, and threaten to kill himself, or repeatedly ask me if he can die or how he should kill himself.	distorted	1
i find myself wanting to binge on alcohol often and it's a struggle to stop at 1 glass ever, even though i hate feeling drunk.	distorted	1
she never wanted him, she just went along with it but now knows she was duped and i feel so angry and hateful.	distorted	1
recently, i have been stressed which has caused what symptoms of anxiety i have to skyrocket.	distorted	1
now when she gets angry at our parrot for making a mess or being too loud, she hits the cage but never the bird.	distorted	1
when i was little i couldn't watch the news because i would become upset and always think about the people who died.	distorted	1
i am a shy (male) senior student in high school unsure of my plans of what to do in college and how to get a scholarship in the art world.	distorted	1
